"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.387986013E2,7.182605267E-1,6.708553314E0,2.695871115E0
4.388146228E2,1.501164436E0,5.322310448E0,2.923320293E0
4.388306443E2,1.551442742E0,5.465962410E0,2.044648170E0
4.388466658E2,8.355764151E-1,5.880159378E0,1.956062794E0
4.388627178E2,1.426944256E0,5.688623428E0,2.360682964E0
4.388787393E2,4.905719280E0,5.090072632E0,9.720458984E-1
4.388947608E2,6.294356346E0,6.433219910E0,2.387019157E0
4.389107823E2,5.154716492E0,1.042914295E1,1.436521020E-2
4.389268038E2,5.504269600E0,9.493009567E0,2.609679997E-1
4.389428253E2,5.219359875E0,7.778761387E0,1.747767180E-1
4.389588773E2,4.565742493E0,7.297526836E0,6.416460276E-1
4.389748988E2,3.155557871E0,6.777985096E0,8.355764151E-1
4.389909203E2,2.626439333E0,5.686229229E0,6.871358752E-1
4.390069418E2,2.904166698E0,5.051765442E0,3.902548850E-1
4.390229633E2,3.993528366E0,4.831499100E0,-9.816227108E-2
4.390390153E2,4.853046894E0,5.063736439E0,-3.519476354E-1
4.390550368E2,4.817133904E0,5.975927353E0,-3.543418646E-1
4.390710583E2,4.910507679E0,7.515398979E0,-2.896983922E-1
4.390870798E2,5.006275654E0,8.851364136E0,1.197100878E-1
4.391031318E2,4.730942726E0,9.641449928E0,-1.628057212E-1
4.391191533E2,4.350264549E0,9.354146004E0,-6.464344859E-1
4.391351748E2,3.804386616E0,8.001421928E0,-4.596867263E-1
4.391511963E2,3.706224203E0,6.964732647E0,-8.140286058E-2
4.391672178E2,3.885789394E0,6.373364925E0,2.609679997E-1
4.391832393E2,4.115632534E0,6.196194172E0,5.482721925E-1
4.391992913E2,4.053383350E0,6.107608318E0,8.714894056E-1
4.392153128E2,3.734954596E0,6.208165169E0,9.074024558E-1
4.392313343E2,3.696647406E0,6.222530365E0,1.194706678E0
4.392473558E2,3.790021181E0,6.588842869E0,1.209071875E0
4.392634078E2,3.648763418E0,6.835445881E0,1.139639974E0
4.392794293E2,3.351882458E0,6.653486729E0,1.189918280E0
4.392954508E2,2.674323320E0,6.883329868E0,1.604115129E0
4.393114723E2,2.070984364E0,7.390900612E0,2.145204782E0
4.393274938E2,1.833958507E0,7.568071365E0,2.588132143E0
4.393435459E2,2.293645144E0,7.139509678E0,2.382230759E0
4.393595674E2,2.729389906E0,6.617573261E0,2.214636564E0
4.393755889E2,3.428496838E0,6.639121532E0,2.109291792E0
4.393916409E2,3.983951569E0,7.515398979E0,2.894589901E0
4.394076624E2,4.953603268E0,8.125920296E0,2.899378300E0
4.394236839E2,5.839457989E0,7.213729858E0,2.652775526E0
4.394397054E2,5.736507416E0,5.707777023E0,3.277662039E0
4.394557269E2,6.265625954E0,4.283226967E0,4.273650169E0
4.394717789E2,5.564124584E0,6.845022678E0,5.396530628E0
4.394878004E2,2.729389906E0,1.283052731E1,6.505045891E0
4.395038219E2,2.030282974E0,2.045127106E1,6.689399719E0
4.395198739E2,-1.855506301E0,2.278322411E1,7.204153061E0
4.395358954E2,-4.493916512E0,2.484941864E1,7.560888767E0
4.395519169E2,-4.146757126E0,2.075533485E1,6.622362137E0
4.395679689E2,-3.124433279E0,1.582088470E1,7.010222435E0
4.395839904E2,-3.519476414E0,1.246900272E1,8.475474358E0
4.396000119E2,-3.878606796E0,1.199016190E1,6.282385349E0
4.396160639E2,-3.186682463E0,9.926360130E0,4.410119534E0
4.396320854E2,-2.849100113E0,8.650250435E0,4.209006786E0
4.396481069E2,-2.822763920E0,8.350975990E0,5.228936672E0
4.396641284E2,-2.379836559E0,8.568847656E0,5.803544998E0
4.396801804E2,-1.934514999E0,7.503427982E0,5.245696068E0
4.396962019E2,-1.244984865E0,5.770026207E0,4.125209332E0
4.397122540E2,-3.303998411E-1,4.321534157E0,2.971204281E0
4.397282755E2,4.908113480E-1,3.473986626E0,1.999158382E0
4.397442970E2,9.504981041E-1,3.481169224E0,1.561019540E0
4.397603490E2,9.816226959E-1,4.596867085E0,1.699883223E0
4.397763705E2,1.118092179E0,5.837063789E0,1.968033791E0
4.397923920E2,1.975216389E0,6.926425457E0,2.322375536E0
4.398084440E2,1.898601890E0,8.710105896E0,2.466027737E0
4.398244655E2,2.094926596E0,1.001255131E1,3.076549292E0
4.398404870E2,1.403002143E0,1.079545593E1,3.138798475E0
4.398565390E2,2.135627985E0,1.023281765E1,2.375048161E0
4.398725605E2,1.376665950E0,1.046745014E1,1.414973259E0
4.398885820E2,7.398083210E-1,1.181777954E1,7.876923680E-1
4.399046340E2,2.801215887E0,1.168370438E1,1.407790542E0
4.399206555E2,2.873042107E0,1.152568722E1,9.097966552E-1
4.399366770E2,3.423708439E0,1.098459721E1,1.079784989E0
4.399527290E2,2.463633537E0,1.175553036E1,7.062895298E-1
4.399687505E2,5.528211594E0,1.014183807E1,1.357512355E0
4.399848025E2,1.143231297E1,1.046026707E1,6.248866320E-1
4.400008240E2,8.066065788E0,1.523909378E1,2.003946781E0
4.400168455E2,9.677363396E0,1.226788998E1,5.291185975E-1
4.400328976E2,4.946420670E0,7.206547260E0,-4.620809257E-1
4.400489191E2,4.084507942E0,5.810727596E0,2.394201756E-1
4.400649406E2,7.302315235E-1,7.726089001E0,9.959878922E-1
4.400809926E2,-1.800439715E0,9.780313492E0,3.162740469E0
4.400970141E2,-1.932120800E0,8.803479195E0,3.445256233E0
4.401130356E2,5.985504389E-1,6.574477673E0,2.485181332E0
4.401290571E2,2.487575531E0,7.319074631E0,1.393425345E0
4.401450786E2,2.985569477E0,9.651026726E0,9.576806426E-2
4.401611001E2,2.856282711E0,1.178426075E1,-9.409212470E-1
4.401771521E2,2.387019157E0,1.279461384E1,-1.017535686E0
4.401931736E2,1.982398987E0,1.188002872E1,-1.060631394E0
4.402091951E2,1.778891921E0,9.742006302E0,-9.121908545E-1
4.402252166E2,8.020575643E-1,8.157045364E0,-7.852981687E-1
4.402412381E2,3.711012602E-1,6.739677906E0,-2.801215947E-1
4.402572596E2,0.000000000E0,6.452373505E0,3.423708379E-1
4.402733116E2,2.466027737E-1,7.053318024E0,9.145850539E-1
4.402893331E2,3.998316824E-1,8.422801971E0,1.118092179E0
4.403053546E2,4.094084799E-1,9.299078941E0,1.127668977E0
4.403213761E2,7.182604820E-2,9.892841339E0,1.343147159E0
4.403374281E2,7.374141216E-1,1.073320580E1,1.048660398E0
4.403534496E2,7.972691655E-1,1.182017422E1,1.175553083E0
4.403694711E2,6.440402865E-1,1.262941360E1,1.441309452E0
4.403854926E2,3.950432837E-1,1.356315231E1,1.829170108E0
4.404015141E2,3.447650373E-1,1.580891418E1,1.644816518E0
4.404175661E2,1.173158810E-1,1.701080322E1,2.195482969E0
4.404335876E2,1.774103403E0,1.688630486E1,4.309562966E-2
4.404496091E2,5.607220173E0,1.688869858E1,1.120486379E0
4.404656306E2,6.382941723E0,1.595017147E1,1.824381709E0
4.404816521E2,6.244078159E0,1.495897198E1,2.360682964E0
4.404977041E2,6.277596951E0,1.485123348E1,3.785232782E0
4.405137256E2,7.043741226E0,1.596214294E1,1.434126854E0
4.405297471E2,6.892906666E0,1.429817295E1,-7.445967197E-1
4.405457686E2,7.189787865E0,1.025197124E1,-9.840168953E-1
4.405618206E2,5.810727596E0,6.414066315E0,-1.197100878E0
4.405778421E2,3.770867586E0,4.537012100E0,-1.280897856E0
4.405938636E2,1.843535304E0,2.865859509E0,3.926490843E-1
4.406098851E2,1.956062794E0,2.518700123E0,1.316810966E0
4.406259372E2,9.074024558E-1,1.419761658E0,1.046266198E0
4.406419587E2,1.759738207E0,4.046200752E0,1.185129881E0
4.406579802E2,3.603273630E0,6.610390663E0,2.205059767E0
4.406740017E2,3.852270603E0,8.767566681E0,1.800439715E0
4.406900232E2,4.046200752E0,9.983820915E0,1.393425345E0
4.407060447E2,4.465186119E0,9.785101891E0,9.624691010E-1
4.407220967E2,4.120420933E0,8.810662270E0,6.129156351E-1
4.407381182E2,3.701435804E0,8.468291283E0,9.792284966E-1
4.407541397E2,3.517082214E0,8.429984093E0,1.769315004E0
4.407701612E2,3.191470861E0,9.069235802E0,2.044648170E0
4.407861827E2,2.997540474E0,9.454702377E0,2.669534922E0
4.408022042E2,3.821146011E0,9.425971985E0,2.552218914E0
4.408182257E2,3.667917013E0,8.983044624E0,1.893813491E0
4.408342472E2,4.125209332E0,9.694122314E0,1.649604917E0
4.408502992E2,3.354276657E0,9.356540680E0,2.008735180E0
4.408663207E2,3.026270866E0,8.291120529E0,2.305616140E0
4.408823422E2,2.743755102E0,7.448361397E0,1.333570361E0
4.408983637E2,1.515529633E0,6.612784863E0,1.608903527E0
4.409143852E2,1.103726983E0,5.786785603E0,1.987187386E0
4.409304067E2,8.283938169E-1,5.365406036E0,1.379060149E0
4.409464282E2,1.551442742E0,4.390965939E0,1.486799240E0
4.409624497E2,5.463568211E0,2.858676910E0,1.900996208E0
4.409785017E2,5.985504150E0,4.527435303E0,1.130063176E0
4.409945232E2,5.324704647E0,8.937555313E0,7.206547260E-1
4.410105447E2,4.443638325E0,1.017296314E1,6.416460276E-1
4.410265662E2,4.479551315E0,8.348581314E0,-1.197100878E-1
4.410425877E2,3.782838583E0,6.375759125E0,-3.734954596E-1
4.410586397E2,3.483563423E0,5.288791656E0,-4.070142806E-1
4.410746612E2,3.957615376E0,5.152322292E0,-8.140286058E-2
4.410906827E2,4.941632271E0,5.691017628E0,-5.363011956E-1
4.411067042E2,5.099649429E0,6.457161903E0,-5.219359994E-1
4.411227257E2,5.154716492E0,7.819462776E0,-5.075707436E-1
4.411387777E2,5.171475887E0,8.999804497E0,-4.357447028E-1
4.411547992E2,4.204218388E0,1.004846478E1,-3.399766386E-1
4.411708207E2,3.825934410E0,9.617507935E0,2.298433632E-1
4.411868422E2,3.069366693E0,8.583212852E0,5.195417404E-1
4.412028637E2,2.961627483E0,7.244854450E0,9.050082564E-1
4.412189157E2,3.004723072E0,6.232107162E0,9.696516991E-1
4.412349372E2,3.371036053E0,6.112396717E0,1.012747288E0
4.412509587E2,3.746925592E0,6.505045891E0,1.209071875E0
4.412669802E2,3.971980572E0,7.314286232E0,1.177947283E0
4.412830322E2,3.823540211E0,7.785943985E0,7.637503147E-1
4.412990537E2,3.825934410E0,7.290344238E0,3.950432837E-1
4.413150752E2,3.801992416E0,6.392518520E0,5.171475410E-1
4.413310967E2,3.699041605E0,5.935225964E0,7.254431248E-1
4.413471182E2,3.459621429E0,5.918466568E0,8.667010069E-1
4.413631703E2,3.361459255E0,5.884947777E0,1.379060149E0
4.413791918E2,2.980781078E0,6.200982571E0,2.147598982E0
4.413952133E2,2.743755102E0,6.761225700E0,2.671929121E0
4.414112348E2,2.952050686E0,6.845022678E0,2.698265314E0
4.414272868E2,3.928884983E0,6.038176537E0,2.765302896E0
4.414433083E2,4.999093056E0,4.896142483E0,2.638410330E0
4.414593298E2,5.889736176E0,4.122815132E0,3.842693806E0
4.414753513E2,6.246472359E0,4.853046894E0,3.560178041E0
4.414913728E2,6.110002518E0,1.000058079E1,7.323863029E0
4.415073943E2,4.623203278E0,1.886870384E1,1.033337498E1
4.415234158E2,2.212242365E0,2.225410461E1,8.473079681E0
4.415394678E2,-2.011129409E-1,1.873941612E1,5.856217384E0
4.415554893E2,-3.179499865E0,1.654393387E1,5.564124584E0
4.415715108E2,-4.601655483E0,1.530852604E1,5.293580055E0
4.415875323E2,-3.385401249E0,1.544020653E1,6.016628742E0
4.416035538E2,-4.374206543E0,1.675462341E1,9.622296333E0
4.416195753E2,-2.746149302E0,1.621353340E1,7.496245384E0
4.416355968E2,-1.055842996E0,1.251928043E1,4.601655483E0
4.416516183E2,-5.363011956E-1,9.811438560E0,3.730166197E0
4.416676703E2,-1.177947283E0,8.884882927E0,4.029441357E0
4.416836918E2,-1.855506301E0,8.058882713E0,4.455609322E0
4.416997133E2,-1.517923832E0,6.205770969E0,4.381389141E0
4.417157348E2,-5.243301988E-1,4.115632534E0,3.608062029E0
4.417317563E2,7.781155705E-1,2.018311977E0,2.590526342E0
4.417478083E2,1.357512355E0,1.149216771E0,1.395819545E0
4.417638298E2,1.824381709E0,1.582567334E0,1.740584612E0
4.417798513E2,2.339135170E0,3.620033026E0,1.845929503E0
4.417958728E2,2.667140722E0,6.172252178E0,1.587355733E0
4.418118943E2,2.755726099E0,9.069235802E0,2.387019157E0
4.418279158E2,2.176329374E0,1.171243477E1,2.875436306E0
4.418439678E2,1.517923832E0,1.303882217E1,4.225766182E0
4.418599893E2,1.168370485E0,1.246660805E1,2.729389906E0
4.418760108E2,1.470039845E0,1.218888092E1,1.640028119E0
4.418920323E2,3.545812607E0,1.220563984E1,1.115697980E0
4.419080843E2,3.615244627E0,1.117613316E1,1.795651317E0
4.419241058E2,3.938461781E0,1.028788471E1,2.456450939E0
4.419401273E2,2.676717520E0,1.065659142E1,2.372653961E0
4.419561488E2,1.604115129E0,1.102290440E1,2.157175779E0
4.419721703E2,1.941697598E0,1.125753593E1,1.515529633E0
4.419882223E2,2.561795712E0,1.056561184E1,1.690306425E0
4.420042438E2,4.089296341E0,1.027591324E1,2.094926596E0
4.420202653E2,8.717288017E0,1.007240677E1,3.878606856E-1
4.420362868E2,1.131020927E1,1.276109505E1,1.173158810E-1
4.420523083E2,8.202534676E0,1.398932076E1,6.943184733E-1
4.420683298E2,6.892906666E0,1.009395409E1,-7.972691655E-1
4.420843818E2,3.691859007E0,7.778761387E0,-1.089361787E0
4.421004033E2,6.775590777E-1,5.894524574E0,2.346317619E-1
4.421164248E2,-2.154781483E-2,5.432443619E0,3.217807055E0
4.421324463E2,-5.554547906E-1,7.345410824E0,4.776432514E0
4.421484678E2,-8.571242094E-1,7.721300602E0,2.638410330E0
4.421644893E2,5.554547906E-1,6.924031258E0,1.007958889E0
4.421805108E2,2.415749550E0,8.446743965E0,4.596867263E-1
4.421965323E2,3.629609823E0,1.107557678E1,1.340752989E-1
4.422125844E2,3.505111217E0,1.223437023E1,1.436521020E-2
4.422286059E2,2.035071373E0,1.102769279E1,4.596867263E-1
4.422446274E2,8.475474119E-1,8.990227699E0,1.017535686E0
4.422606489E2,1.690306425E0,7.400477409E0,7.110779285E-1
4.422766704E2,3.244143248E0,6.847416878E0,1.699883193E-1
4.422926919E2,4.378994942E0,6.823474884E0,-4.884171486E-1
4.423087439E2,4.299986362E0,6.811503887E0,-4.620809257E-1
4.423247654E2,2.552218914E0,7.711723804E0,-6.919242740E-1
4.423407869E2,1.091755986E0,8.176198959E0,-2.777273953E-1
4.423568084E2,-8.978256583E-1,8.520963669E0,-1.165976286E0
4.423728604E2,-2.217030764E0,8.856152534E0,-1.819593310E-1
4.423888819E2,-1.417367458E0,9.742006302E0,1.532289088E-1
4.424049034E2,3.232172430E-1,9.799467087E0,6.655880809E-1
4.424209249E2,1.412579060E0,1.128626728E1,4.644751251E-1
4.424369769E2,1.740584612E0,1.300290966E1,3.303998411E-1
4.424529984E2,3.327940404E-1,1.444900703E1,6.895300746E-1
4.424690199E2,3.351882473E-2,1.514811420E1,1.276109457E0
4.424850719E2,-6.488286853E-1,1.449928570E1,2.126051188E0
4.425010934E2,-1.156399369E0,1.369483376E1,2.506729126E0
4.425171149E2,-2.051830769E0,1.441548824E1,2.882618904E0
4.425331364E2,4.381389022E-1,1.633324432E1,1.300051570E0
4.425491884E2,3.634398222E0,1.857661057E1,1.130063176E0
4.425652099E2,5.863399982E0,1.849760246E1,1.649604917E0
4.425812314E2,6.837840080E0,1.689348793E1,1.027112484E0
4.425972529E2,6.897695065E0,1.672828674E1,2.497152328E0
4.426133049E2,8.784325600E0,1.516966152E1,2.379836559E0
4.426293264E2,9.165003777E0,1.235647488E1,7.541735172E-1
4.426453479E2,7.620744228E0,9.114726067E0,5.626373887E-1
4.426613694E2,5.183446884E0,6.385335922E0,1.058237195E0
4.426774215E2,3.464409828E0,3.813963413E0,9.145850539E-1
4.426934430E2,2.193088770E0,2.300827742E0,1.065419793E0
4.427094645E2,1.620874524E0,2.037465572E0,1.721431017E0
4.427254860E2,2.698265314E0,2.863465309E0,1.467645645E0
4.427415380E2,3.481169224E0,5.267243862E0,5.003881454E-1
4.427575595E2,4.570530891E0,7.359776020E0,7.613561153E-1
4.427735810E2,5.473145008E0,9.689333916E0,9.576807022E-1
4.427896025E2,6.098031521E0,1.108754826E1,9.361328483E-1
4.428056240E2,6.033388138E0,1.016817474E1,7.374141216E-1
4.428216760E2,5.183446884E0,8.020575523E0,1.070208192E0
4.428376975E2,4.211400986E0,6.720524311E0,1.276109457E0
4.428537190E2,2.482787132E0,5.870582581E0,1.395819545E0
4.428697405E2,1.750161409E0,5.753266811E0,1.529894829E0
4.428857620E2,1.774103403E0,6.945579052E0,2.061407566E0
4.429018140E2,2.820369720E0,7.781155586E0,2.281674147E0
4.429178355E2,3.557783842E0,8.492233276E0,2.552218914E0
4.429338570E2,4.012681961E0,8.535328865E0,2.774879694E0
4.429498785E2,3.861847401E0,8.475474358E0,2.272097349E0
4.429659305E2,2.726995707E0,8.566453934E0,2.343923569E0
4.429819520E2,2.243366957E0,8.291120529E0,2.628833532E0
4.429979735E2,2.025494576E0,7.675810814E0,2.226607561E0
4.430139950E2,2.140416384E0,6.943184853E0,2.178723574E0
4.430300165E2,2.576161146E0,6.306327343E0,2.195482969E0
4.430460685E2,2.614468336E0,6.148310184E0,1.814804912E0
4.430620900E2,2.633621931E0,6.330269337E0,1.515529633E0
4.430781115E2,3.454833031E0,6.296750546E0,2.655169725E0
4.430941330E2,5.523423195E0,5.765237808E0,1.654393315E0
4.431101545E2,8.288725853E0,5.861005783E0,2.784456491E0
4.431262065E2,5.935225964E0,9.923966408E0,2.114080191E0
4.431422280E2,6.404489517E0,9.727641106E0,2.130839527E-1
4.431582495E2,5.492298603E0,6.258443356E0,6.177040339E-1
4.431742710E2,3.675099611E0,5.451597214E0,5.123591423E-1
4.431902925E2,2.363077164E0,4.757278919E0,7.230489254E-1
4.432063445E2,8.307880163E-1,4.505887508E0,6.392518282E-1
4.432223660E2,9.840168953E-1,4.352658749E0,7.445967197E-1
4.432383875E2,2.439691544E0,4.017470360E0,4.357447028E-1
4.432544090E2,2.952050686E0,5.140350819E0,-9.816227108E-2
4.432704611E2,3.478775024E0,7.544129372E0,-3.902548850E-1
4.432864826E2,4.340687752E0,1.035731697E1,-3.112462163E-2
4.433025041E2,5.159504890E0,1.201171017E1,-5.865794420E-1
4.433185256E2,5.327098846E0,1.084333992E1,-7.685387731E-1
4.433345776E2,5.063736439E0,9.267954826E0,3.232172430E-1
4.433505991E2,4.271255970E0,8.027758598E0,1.395819545E0
4.433666206E2,3.756502390E0,6.555324078E0,1.601720929E0
4.433826726E2,3.670311213E0,5.985504150E0,1.321599364E0
4.433986941E2,3.864241600E0,5.865794182E0,1.304839969E0
4.434147156E2,4.161122322E0,6.220136166E0,9.959878922E-1
4.434307371E2,4.141968727E0,6.253654957E0,9.600749016E-1
4.434467586E2,4.278438568E0,6.224924564E0,1.000776291E0
4.434628106E2,4.340687752E0,6.172252178E0,1.374271750E0
4.434788321E2,4.345476151E0,7.113173485E0,1.939303398E0
4.434948536E2,4.402936935E0,8.643068314E0,2.164358377E0
4.435108751E2,4.101267338E0,9.605537415E0,1.812410712E0
4.435269271E2,4.197035789E0,8.714894295E0,6.248866320E-1
4.435429486E2,4.280832767E0,6.476315498E0,8.619125932E-2
4.435589701E2,4.817133904E0,4.429273129E0,1.048660398E0
4.435749916E2,5.784391403E0,2.619256735E0,1.881842494E0
4.435910436E2,6.449979305E0,2.343923569E0,4.393360138E0
4.436070651E2,7.429207802E0,4.745307922E0,3.145981073E0
4.436230866E2,4.984727859E0,1.163342571E1,3.651157618E0
4.436391081E2,3.409343243E0,1.924938202E1,6.385335922E0
4.436551296E2,1.204283476E0,1.945528221E1,7.445967197E0
4.436711511E2,-4.716577232E-1,1.847605515E1,7.134721279E0
4.436871726E2,-3.471592367E-1,1.525106525E1,6.684611320E0
4.437032246E2,-2.657563984E-1,1.555512810E1,6.792350292E0
4.437192461E2,-2.463633537E0,1.945049477E1,1.108515358E1
4.437352676E2,-4.850652695E0,1.870350456E1,9.045293808E0
4.437512891E2,-4.795586109E0,1.527021885E1,4.125209332E0
4.437673411E2,-4.465186119E0,1.203565216E1,2.873042107E0
4.437833626E2,-4.110844135E0,1.098459721E1,4.596867085E0
4.437993841E2,-3.524264812E0,1.001973438E1,6.488286495E0
4.438154362E2,-2.054224968E0,8.935160637E0,7.297526836E0
4.438314577E2,-8.643068075E-1,7.773972988E0,6.718130112E0
4.438474792E2,-5.267243832E-2,6.495469093E0,5.173870087E0
4.438635007E2,1.651999205E-1,4.920084476E0,3.076549292E0
4.438795222E2,-8.858546615E-2,3.897760391E0,1.594538331E0
4.438955437E2,-2.154781520E-1,3.325546265E0,1.000776291E0
4.439115652E2,1.915361285E-1,3.538630009E0,1.053448796E0
4.439276172E2,1.824381709E0,4.367023945E0,1.757344007E0
4.439436387E2,3.047818661E0,5.544970989E0,2.384624958E0
4.439596602E2,3.509899616E0,7.086836815E0,3.179499865E0
4.439756817E2,3.543418407E0,8.149862289E0,3.770867586E0
4.439917032E2,2.619256735E0,9.107542992E0,3.124433279E0
4.440077247E2,2.288856745E0,9.794678688E0,2.497152328E0
4.440237462E2,1.826775908E0,1.025915432E1,1.862688899E0
4.440397982E2,1.477222443E0,1.123838234E1,9.193734527E-1
4.440558197E2,3.007117271E0,1.242111874E1,1.721431017E0
4.440718412E2,2.873042107E0,1.252885723E1,8.643068075E-1
4.440878627E2,2.130839586E0,1.319683933E1,1.103726983E0
4.441038842E2,1.125274777E0,1.350329781E1,1.661576033E0
4.441199057E2,8.595184088E-1,1.298136139E1,1.989581585E0
4.441359272E2,4.627991676E0,1.138921738E1,2.221819162E0
4.441519487E2,4.977545261E0,1.086249352E1,1.316810995E-1
4.441680007E2,8.097189903E0,1.227267838E1,5.434837937E-1
4.441840222E2,1.117613316E1,1.450407410E1,1.410184860E0
4.442000437E2,1.018972206E1,1.396537876E1,-2.229001760E0
4.442160652E2,4.774038315E0,7.218518257E0,-3.229778051E0
4.442320867E2,-3.950432837E-1,2.214636564E0,-4.453215301E-1
4.442481082E2,-8.643068075E-1,6.200982332E-1,3.713406801E0
4.442641602E2,-1.455674648E0,3.303998411E-1,5.640739441E0
4.442801817E2,-2.027888775E0,1.889025092E0,3.311181068E0
4.442962032E2,-2.932897091E0,6.172252178E0,6.967126727E-1
4.443122247E2,8.403648138E-1,1.303642845E1,2.873041928E-1
4.443282462E2,4.072536945E0,2.074575806E1,4.070142806E-1
4.443442677E2,4.331110954E0,1.917276764E1,-3.112462163E-2
4.443602892E2,3.229778051E0,1.107078838E1,1.733402014E0
4.443763107E2,2.516305923E0,6.366182327E0,2.013523579E0
4.443923322E2,3.809175014E0,3.720589399E0,1.814804912E0
4.444083842E2,3.861847401E0,3.440467834E0,1.486799240E0
4.444244057E2,3.730166197E0,5.204994678E0,1.125274777E0
4.444404272E2,2.537853718E0,7.963114738E0,-4.788403399E-3
4.444564487E2,1.326387763E0,8.865729332E0,-1.019929886E0
4.444725007E2,2.394201700E-3,8.025363922E0,-1.505952835E0
4.444885222E2,-2.068590164E0,7.146692276E0,-1.381454349E0
4.445045437E2,-3.933673382E0,7.438784599E0,-9.648633003E-1
4.445205652E2,-3.545812607E0,9.706093788E0,2.681505978E-1
4.445365867E2,-1.666364431E0,1.165736771E1,7.015010715E-1
4.445526387E2,1.398213744E0,1.246900272E1,8.619126081E-1
4.445686602E2,1.845929503E0,1.386721611E1,4.620809257E-1
4.445846817E2,1.762132406E0,1.465011978E1,6.033388376E-1
4.446007032E2,3.591302410E-2,1.480334949E1,1.335964561E0
4.446167247E2,-5.434837937E-1,1.424789429E1,1.975216389E0
4.446327462E2,-1.074996591E0,1.512177753E1,2.027888775E0
4.446487983E2,-1.556231081E-1,1.650083733E1,1.927332401E0
4.446648198E2,2.288856745E0,1.766442108E1,6.272808313E-1
4.446808412E2,5.437232018E0,1.805467415E1,2.753331959E-1
4.446968627E2,6.924031258E0,1.635000420E1,1.393425345E0
4.447128842E2,5.015852451E0,1.495897198E1,1.999158382E0
4.447289363E2,4.204218388E0,1.386242771E1,3.136404276E0
4.447449578E2,5.578489780E0,1.368525696E1,2.027888775E0
4.447609793E2,6.047753334E0,1.347217274E1,8.020575643E-1
4.447770008E2,6.248866558E0,1.158554173E1,2.178723514E-1
4.447924976E2,6.098031521E0,7.354987621E0,7.230489254E-1
4.448085191E2,4.510675907E0,5.928043365E0,6.607996821E-1
4.448245406E2,4.491522312E0,5.353435040E0,5.219359994E-1
4.448405926E2,3.074155092E0,1.750161409E0,4.860229492E-1
4.448566141E2,2.659958124E0,2.511517525E0,4.070142806E-1
4.448726356E2,3.016694069E0,3.490746021E0,1.134851575E0
4.448886571E2,3.993528366E0,5.985504150E0,1.544260144E0
4.449046786E2,4.082113743E0,6.991068840E0,1.046266198E0
4.449207001E2,4.510675907E0,8.719682693E0,1.316810966E0
4.449367216E2,4.917690277E0,9.368511200E0,1.335964561E0
4.449527431E2,4.927267075E0,8.901641846E0,8.762778044E-1
4.449687646E2,4.443638325E0,8.037335396E0,7.493851185E-1
4.449847861E2,4.321534157E0,7.026981831E0,1.465251446E0
4.450008076E2,3.955221176E0,6.473921299E0,1.960851192E0
4.450168291E2,3.567360640E0,6.581660271E0,1.951274395E0
4.450328811E2,3.950432777E0,7.917624950E0,1.953668594E0
4.450489026E2,4.515464306E0,9.864110947E0,2.367865562E0
4.450649241E2,4.793191910E0,1.156638813E1,2.767697096E0
4.450809456E2,4.244919777E0,1.209550667E1,2.647987127E0
4.450969671E2,2.985569477E0,1.109951878E1,2.293645144E0
4.451129886E2,1.568202138E0,9.035717010E0,2.315192938E0
4.451290101E2,9.050082564E-1,7.393294811E0,2.509123325E0
4.451450316E2,7.062895298E-1,6.323086739E0,2.614468336E0
4.451610531E2,8.690952063E-1,5.674258232E0,2.420537949E0
4.451771051E2,8.307880163E-1,5.573701382E0,2.535459518E0
4.451931266E2,2.334346771E0,4.723760128E0,2.080561161E0
4.452091481E2,5.202600479E0,4.299986362E0,1.367089152E0
4.452251696E2,5.224148273E0,5.829881191E0,2.090138197E0
4.452411911E2,2.671929121E0,9.655815125E0,-3.711012602E-1
4.452572126E2,3.584120035E0,8.425195694E0,-1.508347094E-1
4.452732646E2,2.650381327E0,6.320692539E0,-7.302315235E-1
4.452892861E2,2.547430515E0,4.960785866E0,-4.070142806E-1
4.453053076E2,3.866635799E0,4.280832767E0,-1.053448796E0
4.453213291E2,5.331887245E0,3.169923067E0,-6.488286853E-1
4.453373506E2,5.951985359E0,2.391807556E0,-6.560112834E-1
4.453534026E2,6.136339188E0,3.308786631E0,-8.259995580E-1
4.453694241E2,6.234501362E0,5.738901615E0,-8.188169599E-1
4.453854456E2,5.664681435E0,9.373299599E0,-7.326257229E-1
4.454014671E2,4.867412090E0,1.161906052E1,-6.991068721E-1
4.454174886E2,3.464409828E0,1.171961689E1,-5.793967843E-1
4.454335101E2,3.004723072E0,1.053688145E1,3.926490843E-1
4.454495316E2,2.540247917E0,9.229647636E0,1.211466074E0
4.454655531E2,2.772485495E0,7.477091789E0,1.211466074E0
4.454816052E2,3.361459255E0,5.532999992E0,1.187524080E0
4.454976267E2,4.244919777E0,4.702212334E0,8.068459630E-1
4.455136481E2,4.817133904E0,4.453215122E0,1.939303428E-1
4.455296696E2,4.707000732E0,4.604049683E0,3.423708379E-1
4.455456911E2,4.333505154E0,5.200206280E0,9.265560508E-1
4.455617432E2,4.091690540E0,6.385335922E0,1.235408068E0
4.455777647E2,3.938461781E0,7.680599213E0,1.355118155E0
4.455937862E2,4.225766182E0,8.473079681E0,1.453280449E0
