"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.187836128E2,-1.197607756E0,9.443872452E0,2.736192703E0
3.188002795E2,-1.137188911E0,1.000498962E1,3.510869026E0
3.188169461E2,-1.889731646E0,1.023769188E1,3.814757586E0
3.188336128E2,-1.746760488E0,1.013838959E1,4.050450325E0
3.188502794E2,-1.217946768E0,9.317651749E0,3.672982693E0
3.188669461E2,-5.730810165E-1,9.066405296E0,3.692723513E0
3.188836128E2,-1.286142170E-1,8.608778000E0,3.586841106E0
3.189002794E2,5.503492057E-2,8.041080475E0,3.684348583E0
3.189169461E2,-4.301098585E-1,6.920641422E0,3.345764160E0
3.189336128E2,-1.042074203E0,5.771488190E0,3.297907829E0
3.189502794E2,-1.347757339E0,5.221138954E0,3.209373474E0
3.189669461E2,-1.780858278E0,4.205385685E0,2.876172781E0
3.189836128E2,-2.001596212E0,3.722633839E0,2.984447956E0
3.190002794E2,-1.944766641E0,4.698905468E0,3.495913982E0
3.190169461E2,-1.193420291E0,5.218147755E0,3.779463291E0
3.190336128E2,-3.762713671E-1,6.106483459E0,4.240081787E0
3.190502794E2,2.177468538E-1,6.908079147E0,4.894518852E0
3.190669461E2,1.266401410E0,7.604988575E0,5.257031441E0
3.190836128E2,2.040479422E0,8.397012711E0,5.660222054E0
3.191002794E2,2.855833769E0,9.820143700E0,6.163911343E0
3.191169461E2,3.115455151E0,1.165783215E1,6.863213539E0
3.191336128E2,3.427718401E0,1.252463150E1,7.257431030E0
3.191502794E2,3.207578659E0,1.449811268E1,7.675576687E0
3.191669461E2,1.855035782E0,1.663968849E1,7.768298626E0
3.191836128E2,-3.445664644E-1,1.927956963E1,7.706085205E0
3.192002794E2,-2.669193745E0,2.162034988E1,8.478966713E0
3.192169461E2,-2.379662037E0,2.251047897E1,8.657830238E0
3.192336128E2,-1.307677627E0,2.047239304E1,6.722635269E0
3.192502794E2,-1.330409408E0,1.350030518E1,7.866404533E0
3.192669461E2,-3.104089260E0,5.512465000E0,6.692126751E0
3.192836128E2,-4.387240410E0,1.327418327E0,3.342175007E0
3.193002794E2,-4.938187599E0,1.137787223E0,1.077368379E0
3.193169461E2,-4.980660439E0,2.334796667E0,4.552344978E-1
3.193336128E2,-4.706682205E0,6.796214581E0,1.531406522E0
3.193502794E2,-5.160720348E0,1.137846947E1,2.142772675E0
3.193669461E2,-5.304887772E0,1.260957718E1,1.682752490E0
3.193836128E2,-5.452046394E0,1.007198906E1,1.677368641E0
3.194002794E2,-5.137390137E0,8.764310837E0,1.837687731E0
3.194169461E2,-4.252045631E0,6.498308182E0,1.956132531E0
3.194336128E2,-2.868994236E0,5.618347645E0,1.891526341E0
3.194502794E2,-1.677368641E0,5.665606022E0,2.011765718E0
3.194669461E2,-7.453642488E-1,6.387639999E0,1.164108157E0
3.194836128E2,-5.886343718E-1,6.797410965E0,6.209374666E-1
3.195002794E2,-1.965703845E0,7.771887779E0,4.654040039E-1
3.195169461E2,-2.624328136E0,8.490332603E0,1.680957973E-1
3.195336128E2,-3.656233072E0,8.049455643E0,7.232306600E-1
3.195502794E2,-3.446861029E0,7.452445984E0,6.340979934E-1
3.195669461E2,-3.549752474E0,7.328617573E0,8.769695163E-1
3.195836128E2,-2.807379246E0,7.253841877E0,6.729813814E-1
3.196002794E2,-2.453839540E0,7.556533813E0,8.626125455E-1
3.196169461E2,-2.578864574E0,7.589435101E0,9.140582681E-1
3.196336128E2,-3.050250769E0,6.991827965E0,1.101296663E0
3.196502794E2,-3.086143017E0,6.441478729E0,1.019940615E0
3.196669461E2,-3.239283562E0,6.378666878E0,8.847461939E-1
3.196836128E2,-3.146561861E0,6.929614544E0,1.162911773E0
3.197002794E2,-3.186043262E0,7.483552933E0,1.152742267E0
3.197169461E2,-2.692523718E0,7.765307903E0,5.641079545E-1
3.197336127E2,-3.414557934E0,7.959126472E0,6.299105883E-1
3.197502794E2,-2.955136061E0,8.271389961E0,8.057830334E-1
3.197669461E2,-3.676572084E0,8.767302513E0,1.348953724E0
3.197836127E2,-5.461617470E0,8.922237396E0,6.837490797E-1
3.198002794E2,-7.168896675E0,9.677771568E0,1.127617717E0
3.198169461E2,-6.107679844E0,1.131147099E1,1.393819213E0
3.198336127E2,-5.285745144E0,1.208435249E1,1.845464468E0
3.198502794E2,-3.498306751E0,1.297328663E1,3.098107100E0
3.198669461E2,-3.727419376E0,1.271426296E1,3.010170937E0
3.198836127E2,-4.639084816E0,9.573683739E0,1.841875196E0
3.199002794E2,-4.119244099E0,7.437490940E0,1.201795220E0
3.199169461E2,-3.430111170E0,5.737988472E0,9.361918569E-1
3.199336127E2,-3.098107100E0,5.367101192E0,1.034297585E0
3.199502794E2,-2.536391973E0,5.078167915E0,1.316650629E0
3.199669461E2,-1.572682738E0,4.321437836E0,1.272383451E0
3.199836127E2,-9.547362328E-1,3.754338741E0,1.129412293E0
3.200002794E2,-1.310070395E0,4.680959225E0,1.465603828E0
3.200169461E2,-1.335195065E0,4.877170563E0,1.508674622E0
3.200336127E2,-1.079761267E0,5.333003521E0,1.907079697E0
3.200502794E2,-1.083948612E0,5.988636971E0,2.270190477E0
3.200669461E2,-1.699502230E0,7.109674454E0,2.536990166E0
3.200836127E2,-2.457428932E0,7.982456207E0,2.635095835E0
3.201002794E2,-2.960519791E0,8.187042236E0,2.960519791E0
3.201169461E2,-3.751945972E0,7.935796261E0,2.839084148E0
3.201336127E2,-4.007977962E0,6.714260101E0,2.020140409E0
3.201502794E2,-3.647858143E0,5.733202934E0,1.134796143E0
3.201669461E2,-3.189632654E0,5.387440205E0,1.759921074E0
3.201836127E2,-3.347558975E0,4.995615482E0,1.806581140E0
3.202002794E2,-3.384647608E0,4.995017052E0,1.562513232E0
3.202169461E2,-2.894717216E0,4.612763882E0,1.122233868E0
3.202336127E2,-2.035095692E0,3.550350666E0,-3.702892959E-1
3.202502794E2,-1.682154298E0,3.197409153E0,-4.965106845E-1
3.202669461E2,-2.517249346E0,3.768695593E0,-3.218346536E-1
3.202836127E2,-3.160918713E0,4.775475979E0,-5.563312769E-2
3.203002794E2,-3.987040758E0,6.898507595E0,-3.212364316E-1
3.203169461E2,-3.794418573E0,7.478168964E0,1.202393398E-1
3.203336127E2,-3.527618885E0,6.669394970E0,-6.610172391E-1
3.203502794E2,-3.935595036E0,4.852644444E0,-7.118647099E-1
3.203669461E2,-3.404388428E0,4.042075634E0,-7.118647099E-1
3.203836127E2,-3.815953970E0,3.555136204E0,-1.657029688E-1
3.204002794E2,-5.478965759E0,4.701896667E0,2.033899166E-2
3.204169461E2,-7.749155998E0,1.111406326E1,1.055234790E0
3.204336127E2,-5.765506268E0,2.218266296E1,3.315255880E0
3.204502794E2,-8.629117012E0,2.964109039E1,1.482353687E0
3.204669461E2,-9.040083885E0,3.271527100E1,-2.134397745E0
3.204836127E2,-7.179664135E0,1.917488480E1,-9.487541914E-1
3.205002794E2,-2.510071039E0,1.207179070E1,1.047458172E0
3.205169460E2,1.962712765E0,8.019545555E0,2.448455811E0
3.205336127E2,-1.730608940E0,9.085547447E0,3.463012457E0
3.205502794E2,-3.893720627E0,1.581595993E1,3.533600807E0
3.205669460E2,-2.607578516E0,3.148775101E1,-7.555337548E-1
3.205836127E2,-7.058826685E-1,2.116272163E1,-1.252642632E0
3.206002794E2,1.566102386E0,1.033639526E1,1.192223907E0
3.206169460E2,1.543370634E-1,4.535595417E0,2.453241348E0
3.206336127E2,-3.499503136E-1,3.495913982E0,2.081157446E0
3.206502794E2,-2.350350142E0,4.721637249E0,2.476571500E-1
3.206669460E2,-4.250251293E0,7.255038261E0,-6.245267391E-1
3.206836127E2,-4.827519894E0,9.507881165E0,-7.974081635E-1
3.207002794E2,-3.562314749E0,1.085444164E1,-7.435696125E-1
3.207169460E2,-2.490330219E0,1.071984577E1,-5.766702294E-1
3.207336127E2,-1.512862086E0,9.457631111E0,-2.721835673E-1
3.207502794E2,-1.079761267E0,8.041080475E0,1.573280841E-1
3.207669460E2,-1.307677627E0,7.769495010E0,5.569294691E-1
3.207836127E2,-1.572084427E0,7.988438606E0,5.066801906E-1
3.208002794E2,-1.910070658E0,8.393424034E0,5.084748268E-1
3.208169460E2,-2.041077614E0,8.665607452E0,5.838487148E-1
3.208336127E2,-1.876571178E0,9.583852768E0,7.621139884E-1
3.208502794E2,-1.369890928E0,1.000678444E1,1.043270707E0
3.208669460E2,-1.507478237E0,9.773484230E0,1.582253933E0
3.208836127E2,-1.639681697E0,8.922835350E0,1.542772412E0
3.209002794E2,-1.933400750E0,8.917451859E0,1.626521230E0
3.209169460E2,-2.367697954E0,9.331410408E0,1.684547186E0
3.209336127E2,-2.429911375E0,9.832108498E0,1.378265858E0
3.209502794E2,-2.392822742E0,1.084187984E1,1.923231244E0
3.209669460E2,-2.818146944E0,1.095434189E1,1.470389485E0
3.209836127E2,-3.301496983E0,1.045065308E1,1.332203984E0
3.210002794E2,-4.860421181E0,9.002995491E0,1.362712502E0
3.210169460E2,-4.567300320E0,9.422935486E0,2.606980324E0
3.210336127E2,-3.035295486E0,8.823533058E0,1.774876237E0
3.210502794E2,-2.689532757E0,7.022934437E0,3.163909674E0
3.210669460E2,-3.966701746E0,6.358926296E0,-2.632105052E-1
3.210836127E2,-5.306682587E0,7.265207767E0,-8.440681696E-1
3.211002794E2,-6.902096748E0,1.080778122E1,-1.661217093E0
3.211169460E2,-6.475576401E0,1.311147213E1,-3.200400174E-1
3.211336127E2,-3.216551781E0,1.366660690E1,-2.973082066E-1
3.211502794E2,-1.989632010E0,1.069591713E1,2.122433662E0
3.211669460E2,-2.136192322E0,9.576674461E0,3.574278831E0
3.211836127E2,-1.703689694E0,8.759525299E0,4.619942188E0
3.212002794E2,-3.864408433E-1,8.401200294E0,4.788636208E0
3.212169460E2,-2.919243574E-1,9.330811501E0,3.991228104E0
3.212336127E2,-7.812566161E-1,9.546165466E0,3.079562664E0
3.212502794E2,-1.231107235E0,9.267401695E0,2.865405083E0
3.212669460E2,-1.492523074E0,8.417351723E0,3.412763357E0
3.212836127E2,-1.716850281E0,7.838887215E0,3.367897987E0
3.213002794E2,-2.035693884E0,7.265805721E0,3.786043644E0
3.213169460E2,-1.590628862E0,6.411568165E0,3.794418573E0
3.213336127E2,-1.253240824E0,6.044867992E0,3.787838221E0
3.213502794E2,-5.264210105E-1,5.526223660E0,3.861417532E0
3.213669460E2,-5.904290080E-1,5.014159679E0,3.583850145E0
3.213836127E2,-1.039083242E0,5.247459888E0,3.751945972E0
3.214002793E2,-1.418943882E0,5.007579803E0,3.824927092E0
3.214169460E2,-6.837490797E-1,3.657429457E0,3.717249870E0
3.214336127E2,-1.770688742E-1,3.014358282E0,3.740580082E0
3.214502793E2,1.162313581E0,4.459623337E0,4.860421181E0
3.214669460E2,2.442473650E0,7.311269760E0,6.404389858E0
3.214836127E2,2.524427891E0,1.034776115E1,7.255038261E0
3.215002793E2,2.124228239E0,1.248873997E1,7.934599876E0
3.215169460E2,1.850848317E0,1.358764362E1,8.113463402E0
3.215336127E2,1.222732425E0,1.606122398E1,8.307880402E0
3.215502793E2,3.571287692E-1,1.677129364E1,8.706883430E0
3.215669460E2,-2.921038151E0,1.821835327E1,8.649456024E0
3.215836127E2,-4.350151539E0,2.311586380E1,1.039920712E1
3.216002793E2,-3.200998545E0,2.340120697E1,1.028973579E1
3.216169460E2,-9.146564603E-1,1.896850395E1,8.245666504E0
3.216336127E2,2.835494876E-1,1.270648670E1,9.151350021E0
3.216502793E2,-5.150550604E-1,6.089733601E0,6.900302410E0
3.216669460E2,-2.800200701E0,1.424925923E0,3.957728624E0
3.216836127E2,-5.440680504E0,-4.827519655E-1,1.364507079E0
3.217002793E2,-6.813562393E0,-1.896311939E-1,1.489532143E-1
3.217169460E2,-8.233104706E0,2.421536446E0,-6.669993401E-1
3.217336127E2,-9.104091644E0,8.098507881E0,6.765705943E-1
3.217502793E2,-7.665407181E0,1.338186073E1,1.934597135E0
3.217669460E2,-5.027918816E0,1.328674603E1,9.774680734E-1
3.217836127E2,-4.235296249E0,1.221894836E1,8.267202377E-1
3.218002793E2,-4.310071945E0,9.354142189E0,1.625324726E0
3.218169460E2,-3.010170937E0,7.143173695E0,2.205584288E0
3.218336127E2,-1.154536963E0,6.393023968E0,1.920240164E0
3.218502793E2,-8.195417374E-2,6.291328907E0,1.920240164E0
3.218669460E2,-5.156532526E-1,6.457630157E0,2.016551256E0
3.218836127E2,-1.722234130E0,6.720840454E0,1.843669891E0
3.219002793E2,-2.614757061E0,7.470990658E0,1.267597795E0
3.219169460E2,-3.905684710E0,7.876574039E0,7.160521746E-1
3.219336127E2,-5.297709465E0,7.847261906E0,3.888336718E-1
3.219502793E2,-4.917848587E0,7.571488857E0,4.642075896E-1
3.219669460E2,-4.480560303E0,7.386643410E0,5.826523304E-1
3.219836127E2,-2.921038151E0,7.271788120E0,4.378865361E-1
3.220002793E2,-2.443670034E0,7.341778278E0,9.008977413E-1
3.220169460E2,-2.136192322E0,7.128218651E0,1.013360381E0
3.220336127E2,-2.533401012E0,6.495915413E0,1.015154958E0
3.220502793E2,-2.897708178E0,6.236892223E0,9.643075466E-1
3.220669460E2,-3.561118364E0,5.938985825E0,1.058824062E0
3.220836127E2,-4.166502476E0,6.156134605E0,8.961120844E-1
3.221002793E2,-4.768895626E0,6.448657036E0,2.841476798E-1
3.221169460E2,-5.036891460E0,7.005586624E0,-1.627119333E-1
3.221336127E2,-5.167898655E0,7.358527660E0,-1.399801224E-1
3.221502793E2,-6.092724800E0,7.628916740E0,-1.395613790E0
3.221669460E2,-7.368697166E0,7.191628456E0,-9.954141974E-1
3.221836127E2,-6.967301369E0,7.014559746E0,1.453639716E-1
3.222002793E2,-6.483951092E0,9.588040352E0,2.222932339E0
3.222169460E2,-6.431907177E0,1.178524971E1,3.584448338E0
3.222336126E2,-6.652645111E0,1.354457283E1,4.284348965E0
3.222502793E2,-6.272186279E0,1.136351490E1,2.969492912E0
3.222669460E2,-3.884747505E0,8.018348694E0,1.820339799E0
3.222836126E2,-1.941775560E0,6.802794933E0,2.271985054E0
3.223002793E2,-7.339983582E-1,7.585845947E0,2.501696110E0
3.223169460E2,-5.581258535E-1,8.350951195E0,2.503490686E0
3.223336126E2,-2.805584669E-1,9.163912773E0,2.404786825E0
3.223502793E2,-2.560320199E-1,7.753942013E0,2.204986095E0
3.223669460E2,-9.314061999E-1,6.686144829E0,2.166102648E0
3.223836126E2,-1.515853167E0,5.676373482E0,2.304886341E0
3.224002793E2,-1.790429592E0,5.317450047E0,2.450250387E0
3.224169460E2,-2.441875458E0,5.283352375E0,2.788834810E0
3.224336126E2,-2.642872572E0,5.971887112E0,3.145365477E0
3.224502793E2,-2.739183664E0,7.142575741E0,3.345165968E0
3.224669460E2,-2.840280533E0,7.767700672E0,3.152543783E0
3.224836126E2,-2.928216696E0,7.488936901E0,2.755335331E0
3.225002793E2,-2.907877684E0,6.031109333E0,2.512463808E0
3.225169460E2,-3.025724173E0,4.261617184E0,2.096112728E0
3.225336126E2,-3.579064369E0,4.124628067E0,1.556531072E0
3.225502793E2,-2.178066730E0,3.894318819E0,1.348355532E0
3.225669460E2,-1.940579176E0,4.879563808E0,1.445863128E0
3.225836126E2,-1.553540111E0,5.392225742E0,1.582852125E0
3.226002793E2,-1.509272933E0,5.783452511E0,1.315454245E0
3.226169460E2,-2.182852507E0,5.617151260E0,7.363911867E-1
3.226336126E2,-3.522833109E0,5.230112076E0,5.814558864E-1
3.226502793E2,-5.077569485E0,6.030511379E0,-2.009970993E-1
3.226669460E2,-5.032704353E0,6.829115868E0,1.375873014E-2
3.226836126E2,-5.152943611E0,7.377670288E0,-1.782652885E-1
3.227002793E2,-5.401797295E0,6.674778938E0,-1.088734269E-1
3.227169460E2,-5.542973518E0,5.749952793E0,-8.691928387E-1
3.227336126E2,-5.108676434E0,5.311468124E0,-9.182456732E-1
3.227502793E2,-5.474180222E0,5.319842815E0,-9.786644578E-1
3.227669460E2,-5.416752338E0,5.546562672E0,-3.284149170E-1
3.227836126E2,-5.023132801E0,6.085546017E0,-1.055832982E0
3.228002793E2,-4.565505505E0,5.840281963E0,-4.211367965E-1
3.228169460E2,-5.033900738E0,4.881358147E0,-1.132403374E0
3.228336126E2,-6.930212498E0,8.115258217E0,6.472585201E-1
3.228502793E2,-4.370490551E0,1.130788136E1,-1.680957973E-1
3.228669460E2,-6.008975983E0,1.984846306E1,2.639881611E0
3.228836126E2,-6.734599113E0,3.124787140E1,1.612762451E0
3.229002793E2,-7.842476368E0,1.796052742E1,-5.766702294E-1
3.229169460E2,-6.265007973E0,8.013563156E0,1.111466169E0
3.229336126E2,-4.349553585E0,7.453044415E0,1.763510346E0
3.229502793E2,-3.708276987E0,1.961097527E1,2.377867460E0
3.229669460E2,-1.505085468E0,3.850889206E1,4.995017350E-1
3.229836126E2,-2.251047850E0,2.168555260E1,-4.917250574E-1
3.230002793E2,-1.166501045E0,9.961320877E0,1.561316729E0
3.230169460E2,1.549352705E-1,7.157530785E0,2.056032896E0
3.230336126E2,5.736792088E-1,3.553939819E0,1.357926846E0
3.230502793E2,-1.010967612E0,5.447858810E0,3.355933726E-1
3.230669459E2,-2.072782516E0,9.621540070E0,-7.447660565E-1
3.230836126E2,-1.757528186E0,1.144187927E1,-1.130010486E0
3.231002793E2,-1.266999602E0,1.092323494E1,-9.678967595E-1
3.231169459E2,-2.697907388E-1,8.587242126E0,-2.991028428E-1
3.231336126E2,-8.015955687E-1,6.503692150E0,1.507478207E-1
3.231502793E2,-1.566102386E0,6.494120598E0,8.608179688E-1
3.231669459E2,-2.003988981E0,7.105486870E0,1.392024517E0
3.231836126E2,-2.107478619E0,6.602993965E0,1.223928809E0
3.232002793E2,-2.101496458E0,6.545566559E0,1.090528965E0
3.232169459E2,-2.463410854E0,7.399205685E0,9.391828775E-1
3.232336126E2,-2.943171740E0,9.677771568E0,1.297508121E0
3.232502793E2,-2.404786825E0,1.116550827E1,1.421336651E0
3.232669459E2,-1.830509305E0,1.100160027E1,1.899302959E0
3.232836126E2,-1.605584025E0,1.049671459E1,2.221137524E0
3.233002793E2,-1.197009563E0,1.012582684E1,2.377867460E0
3.233169459E2,-9.170492887E-1,1.069890785E1,2.064407825E0
3.233336126E2,-2.524427772E-1,1.075334454E1,1.878963947E0
3.233502793E2,-8.763712645E-1,9.724431038E0,2.103291035E0
3.233669459E2,-1.356730461E0,9.307481766E0,2.194816589E0
3.233836126E2,-2.123630047E0,9.041878700E0,1.939980984E0
3.234002793E2,-2.685943365E0,9.211769104E0,1.810768485E0
3.234169459E2,-3.029313564E0,9.635896683E0,1.913061738E0
3.234336126E2,-4.186841488E0,8.966505051E0,1.277169108E0
3.234502793E2,-4.157529354E0,8.788239479E0,6.610172391E-1
3.234669459E2,-3.473181963E0,8.691329956E0,1.111466169E0
3.234836126E2,-2.868994236E0,7.622934818E0,1.121635556E0
3.235002793E2,-1.828116536E0,6.381059647E0,3.314657450E0
3.235169459E2,-3.864408433E-1,4.203591347E0,2.228914261E0
3.235336126E2,-1.505683661E0,4.019941807E0,-6.047859192E-1
3.235502793E2,-2.558525562E0,5.874977589E0,-6.717849374E-1
3.235669459E2,-5.160121918E0,1.102851963E1,8.374879509E-2
3.235836126E2,-5.577669621E0,1.827458382E1,1.387238979E0
3.236002793E2,-5.261816978E0,2.001296997E1,9.451649189E-1
3.236169459E2,-2.816352367E0,1.551685619E1,2.974278450E0
3.236336126E2,-1.932802439E0,1.292842102E1,4.100699902E0
3.236502793E2,-6.831508875E-1,9.675976753E0,4.790431023E0
3.236669459E2,-1.243071318E0,9.298508644E0,3.796811342E0
3.236836126E2,-2.055434704E0,9.035896301E0,3.192623615E0
3.237002793E2,-1.862214208E0,8.668598175E0,3.194418192E0
3.237169459E2,-1.497906923E0,8.899505615E0,3.326621771E0
3.237336126E2,-1.214357495E0,8.972486496E0,3.309871912E0
3.237502793E2,-8.416753411E-1,8.318648338E0,3.189034462E0
3.237669459E2,-6.382854581E-1,7.158727169E0,3.468396425E0
3.237836126E2,-5.814558864E-1,5.749354839E0,3.406781197E0
3.238002793E2,-4.486542344E-1,4.989633560E0,3.241078377E0
3.238169459E2,-4.313062727E-1,4.439882278E0,3.093321562E0
3.238336126E2,-6.340979934E-1,3.315854073E0,2.900699139E0
3.238502792E2,-6.131607890E-1,3.468396425E0,2.623729944E0
3.238669459E2,-1.004985452E0,4.409972191E0,3.317648649E0
3.238836126E2,-2.656033039E-1,4.496113777E0,4.145565033E0
3.239002792E2,-1.591227055E-1,4.870590687E0,4.552943230E0
3.239169459E2,3.882354796E-1,5.974279881E0,5.636891842E0
3.239336126E2,1.244866014E0,8.965308189E0,6.460621357E0
3.239502792E2,2.618944407E0,1.250548935E1,8.044071198E0
3.239669459E2,3.005385160E0,1.509392548E1,8.916254997E0
3.239836126E2,2.935993433E0,1.579083443E1,8.871988297E0
3.240002792E2,1.928615093E0,1.557488251E1,7.950751305E0
3.240169459E2,-3.212364316E-1,1.547019672E1,7.224529743E0
3.240336126E2,-2.478964329E0,1.842772484E1,7.979465485E0
3.240502792E2,-2.100300074E0,2.184288216E1,8.889934540E0
3.240669459E2,-9.661021233E-1,1.897807503E1,6.630511761E0
3.240836126E2,-8.494520187E-1,1.622393608E1,7.497311592E0
3.241002792E2,-7.848458290E-1,9.524630547E0,7.031309128E0
3.241169459E2,-2.212762833E0,3.389433384E0,5.204389095E0
3.241336126E2,-3.678964853E0,1.350748420E0,2.420938253E0
3.241502792E2,-5.083551884E0,2.177468538E0,7.651050687E-1
3.241669459E2,-5.708078384E0,3.020340443E0,4.007977843E-1
3.241836126E2,-6.116054535E0,5.645267010E0,-4.247260094E-2
3.242002792E2,-5.830710411E0,8.083553314E0,1.597209126E-1
3.242169459E2,-5.020740032E0,1.011984539E1,1.150349498E0
3.242336126E2,-4.451846600E0,1.115892887E1,1.269990563E0
3.242502792E2,-5.019543648E0,1.099442196E1,1.336391449E0
3.242669459E2,-5.067998409E0,9.257830620E0,2.101496458E0
3.242836126E2,-3.908077478E0,7.335197926E0,1.953739643E0
3.243002792E2,-2.338984251E0,5.901299000E0,1.652244091E0
3.243169459E2,-6.586244106E-1,5.955137253E0,1.953739643E0
3.243336126E2,-2.153540403E-1,6.492924213E0,2.320439816E0
3.243502792E2,-1.037288666E0,6.833901405E0,2.188834429E0
3.243669459E2,-2.003988981E0,7.148557663E0,1.329811215E0
3.243836126E2,-3.848855257E0,7.910671711E0,8.506484628E-1
3.244002792E2,-4.451846600E0,8.930612564E0,7.591229677E-1
3.244169459E2,-4.290929317E0,9.390034676E0,8.799605370E-1
3.244336126E2,-4.065405846E0,9.453444481E0,9.966106415E-1
3.244502792E2,-2.957528830E0,9.098110199E0,8.003991842E-1
3.244669459E2,-3.007179976E0,8.735597610E0,1.187438250E0
3.244836126E2,-3.226123095E0,8.047062874E0,1.128215909E0
3.245002792E2,-3.267997503E0,7.349554539E0,1.185643673E0
3.245169459E2,-3.566502094E0,7.296314240E0,1.273579836E0
3.245336126E2,-3.174677372E0,6.905087948E0,1.047458172E0
3.245502792E2,-3.625126362E0,7.098906517E0,7.860422134E-1
3.245669459E2,-3.170490026E0,7.098906517E0,4.025924206E-1
3.245836126E2,-3.490530014E0,7.185048103E0,7.818548083E-1
3.246002792E2,-3.094517946E0,7.214360237E0,4.845465720E-1
3.246169459E2,-4.028914928E0,7.354938507E0,6.628118753E-1
3.246336126E2,-5.754140377E0,8.515457153E0,7.429714203E-1
3.246502792E2,-6.166304111E0,9.429515839E0,1.561316729E0
3.246669459E2,-4.383651257E0,1.139641571E1,2.393420935E0
3.246836126E2,-4.340580463E0,1.341236877E1,2.316850424E0
3.247002792E2,-4.846064091E0,1.368814182E1,2.312064886E0
3.247169459E2,-7.497311592E0,1.252822113E1,2.347358942E0
3.247336125E2,-7.740781307E0,1.092861938E1,1.299302697E0
3.247502792E2,-5.572285652E0,8.645866394E0,8.356932998E-1
3.247669459E2,-3.016751051E0,6.428916454E0,1.426720500E0
3.247836125E2,-2.111067772E0,5.490929604E0,1.530210137E0
3.248002792E2,-7.172485590E-1,5.242674351E0,1.676172256E0
3.248169459E2,1.639083475E-1,5.216353416E0,1.549950838E0
3.248336125E2,-8.195417374E-2,5.010570526E0,1.715055585E0
3.248502792E2,-4.348955154E-1,5.482554913E0,1.788036704E0
3.248669459E2,-5.192425251E-1,5.779264927E0,2.035693884E0
3.248836125E2,-6.131607890E-1,6.233303070E0,2.259422779E0
3.249002792E2,-8.374879360E-1,6.372086525E0,2.625524759E0
3.249169459E2,-1.878365755E0,6.086144447E0,2.353939295E0
3.249336125E2,-2.396411896E0,5.977271080E0,1.537388563E0
3.249502792E2,-2.948555708E0,6.013761520E0,1.432104349E0
3.249669459E2,-2.959323406E0,6.095117569E0,1.561316729E0
3.249836125E2,-3.421138287E0,6.270391941E0,1.480558991E0
3.250002792E2,-3.342773199E0,5.973681927E0,1.414158225E0
3.250169459E2,-3.842873096E0,5.278566837E0,1.023529887E0
3.250336125E2,-4.463810444E0,5.458028316E0,9.655039310E-1
3.250502792E2,-4.761118889E0,5.599802971E0,8.243274093E-1
3.250669459E2,-4.882554531E0,5.483152866E0,3.355933726E-1
3.250836125E2,-4.361517429E0,5.293521881E0,2.207378894E-1
3.251002792E2,-4.063013077E0,5.234299660E0,8.638089895E-1
3.251169459E2,-4.850849628E0,5.424529076E0,1.339382529E0
3.251336125E2,-5.177470207E0,5.499304771E0,1.298704505E0
3.251502792E2,-6.130411625E0,5.886343479E0,5.593222976E-1
3.251669459E2,-6.357729912E0,7.293921471E0,1.651047617E-1
3.251836125E2,-5.810371399E0,7.000202656E0,4.133601189E-1
3.252002792E2,-4.296911240E0,5.410770416E0,-2.230110645E0
3.252169459E2,-2.222932339E0,3.422932863E0,3.780659735E-1
3.252336125E2,-2.418545485E0,2.410170555E0,5.347958803E-1
3.252502792E2,-4.025924206E0,3.326023579E0,1.786840320E0
3.252669459E2,-2.816950560E0,9.484550476E0,5.533402562E-1
3.252836125E2,-5.793622017E0,1.820638847E1,1.270588875E0
3.253002792E2,-6.347560406E0,2.592324257E1,5.282155871E-1
3.253169459E2,-6.473781586E0,2.335454750E1,-3.996013701E-1
3.253336125E2,-6.694519520E0,1.478884029E1,1.363908947E-1
3.253502792E2,-4.574478626E0,1.376710510E1,1.277767301E0
3.253669459E2,-9.188438654E-1,1.912164307E1,1.861616015E0
3.253836125E2,-1.758126378E0,2.254876328E1,1.595414519E0
3.254002792E2,-8.662018180E-1,2.305424881E1,3.559323549E-1
3.254169459E2,1.441675574E-1,1.774696732E1,-4.797609448E-1
3.254336125E2,9.547362328E-1,1.146162033E1,9.194421172E-1
3.254502792E2,8.093722463E-1,8.925228119E0,1.382453322E0
3.254669459E2,-8.255238086E-2,1.078744221E1,2.656033039E-1
3.254836125E2,-1.793420553E0,1.334118271E1,-2.129612118E-1
3.255002792E2,-2.653640270E0,1.381555939E1,-4.594219327E-1
3.255169458E2,-3.190829039E0,1.202213955E1,-6.311069727E-1
3.255336125E2,-2.132603168E0,9.178867340E0,-2.291127741E-1
3.255502792E2,-1.067797065E0,7.463213921E0,9.092725813E-2
3.255669458E2,-9.080761671E-1,6.513263226E0,3.074777126E-1
3.255836125E2,-1.091725349E0,6.532405853E0,4.205385745E-1
3.256002792E2,-2.039881229E0,7.462615490E0,8.566305041E-1
3.256169458E2,-2.135594130E0,8.292326927E0,5.306084156E-1
3.256336125E2,-2.194816589E0,8.679366112E0,5.587241054E-1
3.256502792E2,-1.617548108E0,8.766703606E0,4.677968323E-1
3.256669458E2,-1.442273855E0,9.045467377E0,7.561319470E-1
3.256836125E2,-9.242277741E-1,8.851649284E0,1.033101201E0
