"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.610157535E0,4.357452393E-1,8.485046387E0,-1.312026978E0,8.596935552E0
1.615192935E0,5.267181396E-1,8.643066406E0,-1.345535278E0,8.763018549E0
1.620228336E0,6.368560791E-1,8.777145386E0,-1.335968018E0,8.901049226E0
1.625233218E0,7.374114990E-1,8.925582886E0,-1.355117798E0,9.057932977E0
1.630268619E0,7.805023193E-1,9.050079346E0,-1.321594238E0,9.179309961E0
1.635304019E0,8.044586182E-1,9.179367065E0,-1.283294678E0,9.303482070E0
1.640308902E0,8.331756592E-1,9.308654785E0,-1.273712158E0,9.432262626E0
1.645344302E0,8.571166992E-1,9.409210205E0,-1.244979858E0,9.529840532E0
1.650379703E0,8.523406982E-1,9.500198364E0,-1.192306519E0,9.612588021E0
1.655415103E0,8.523406982E-1,9.591171265E0,-1.139633179E0,9.696175260E0
1.660419986E0,8.331756592E-1,9.677368164E0,-1.096542358E0,9.774867846E0
1.665455386E0,8.140258789E-1,9.768341064E0,-1.058242798E0,9.859158336E0
1.670490787E0,7.996673584E-1,9.873687744E0,-1.024719238E0,9.958876798E0
1.675526187E0,7.661437988E-1,9.950302124E0,-9.672546387E-1,1.002651835E1
1.680531070E0,7.278442383E-1,1.003170776E1,-8.954315186E-1,1.009785698E1
1.685566470E0,6.895294189E-1,1.013226318E1,-8.475494385E-1,1.019100329E1
1.690601871E0,6.272735596E-1,1.022802734E1,-7.805023193E-1,1.027692558E1
1.695637271E0,5.698242188E-1,1.029507446E1,-7.086791992E-1,1.033515767E1
1.700642154E0,4.884185791E-1,1.038125610E1,-6.560058594E-1,1.041342281E1
1.705677554E0,4.070129395E-1,1.046745300E1,-6.177062988E-1,1.049355959E1
1.710712955E0,3.447723389E-1,1.055363464E1,-6.464385986E-1,1.057903375E1
1.715717838E0,2.920989990E-1,1.063504028E1,-6.703796387E-1,1.066015068E1
1.720753238E0,2.873077393E-1,1.068771362E1,-6.991119385E-1,1.071440739E1
1.725788638E0,3.926544189E-1,1.072123718E1,-7.661437988E-1,1.075574640E1
1.730824039E0,4.884185791E-1,1.071165466E1,-8.666992188E-1,1.075775376E1
1.735828922E0,6.177062988E-1,1.067814636E1,-9.241638184E-1,1.073584881E1
1.740864322E0,8.092346191E-1,1.062068176E1,-9.864044189E-1,1.069704330E1
1.745899722E0,9.816284180E-1,1.052012634E1,-1.015136719E0,1.061447856E1
1.750935123E0,1.144424438E0,1.039562988E1,-9.720458984E-1,1.050350899E1
1.755940006E0,1.302444458E0,1.028549194E1,-8.762817383E-1,1.040459397E1
1.760975406E0,1.350326538E0,1.016099548E1,-7.422027588E-1,1.027716283E1
1.766010806E0,1.388641357E0,1.003170776E1,-5.650329590E-1,1.014311331E1
1.771015689E0,1.412582397E0,9.935943604E0,-3.782806396E-1,1.004298066E1
1.776051090E0,1.383850098E0,9.859329224E0,-2.202606201E-1,9.958409942E0
1.781086490E0,1.398208618E0,9.816223145E0,-8.140563965E-2,9.915636694E0
1.786121890E0,1.393432617E0,9.816223145E0,-3.831481934E-2,9.914704197E0
1.791126773E0,1.417373657E0,9.892837524E0,0.000000000E0,9.993857232E0
1.796162174E0,1.407791138E0,1.000776672E1,-1.435852051E-2,1.010630876E1
1.801197574E0,1.417373657E0,1.016099548E1,-6.703186035E-2,1.025959407E1
1.806202457E0,1.422149658E0,1.034774780E1,-2.059020996E-1,1.044704695E1
1.811237857E0,1.441314697E0,1.053927612E1,-4.261627197E-1,1.064590738E1
1.816273258E0,1.441314697E0,1.074038696E1,-6.991119385E-1,1.085919231E1
1.821308658E0,1.493988037E0,1.093670654E1,-9.576873779E-1,1.107974347E1
1.826313541E0,1.479614258E0,1.118571472E1,-1.182739258E0,1.134497000E1
1.831348941E0,1.522705078E0,1.156399536E1,-1.355117798E0,1.174227251E1
1.836384342E0,1.431732178E0,1.202368164E1,-1.508346558E0,1.220220827E1
1.841419742E0,1.297653198E0,1.247857666E1,-1.738189697E0,1.266570498E1
1.846424625E0,1.063018799E0,1.280897522E1,-2.145202637E0,1.303080003E1
1.851460025E0,9.337310791E-1,1.303402710E1,-2.557006836E0,1.331525441E1
1.856495426E0,9.002227783E-1,1.318247986E1,-2.954452515E0,1.353945959E1
1.861530826E0,1.110916138E0,1.330697632E1,-3.208236694E0,1.373326385E1
1.866535709E0,1.340759277E0,1.336921692E1,-3.433288574E0,1.386798713E1
1.871571109E0,1.675933838E0,1.338359070E1,-3.629608154E0,1.396793863E1
1.876606510E0,2.011123657E0,1.335006714E1,-3.773254395E0,1.401807261E1
1.881611392E0,2.293640137E0,1.329739380E1,-3.907333374E0,1.404808603E1
1.886646793E0,2.451660156E0,1.317768860E1,-3.993530273E0,1.398607873E1
1.891682193E0,2.542648315E0,1.303402710E1,-4.003112793E0,1.386996160E1
1.896717593E0,2.442092896E0,1.285685730E1,-3.979156494E0,1.367831436E1
1.901722476E0,2.159576416E0,1.264138794E1,-3.912124634E0,1.340795206E1
1.906757877E0,1.795654297E0,1.243069458E1,-3.816360474E0,1.312673415E1
1.911793277E0,1.407791138E0,1.222000122E1,-3.663131714E0,1.283467334E1
1.916798160E0,9.481048584E-1,1.197579956E1,-3.505111694E0,1.251417140E1
1.921833560E0,4.644775391E-1,1.170764160E1,-3.380615234E0,1.219480097E1
1.926868961E0,-9.582519531E-3,1.140597534E1,-3.308792114E0,1.187621449E1
1.931904361E0,-4.213867188E-1,1.106599426E1,-3.299209595E0,1.155502400E1
1.936909244E0,-7.709350586E-1,1.065898132E1,-3.361465454E0,1.120302074E1
1.941944644E0,-1.005569458E0,1.023760986E1,-3.490753174E0,1.086301907E1
1.946980045E0,-1.240203857E0,9.753982544E0,-3.653549194E0,1.048936141E1
1.952015445E0,-1.388641357E0,9.289505005E0,-3.782836914E0,1.012586210E1
1.957020328E0,-1.537078857E0,8.781936646E0,-3.907333374E0,9.734078115E0
1.962055728E0,-1.632843018E0,8.293518066E0,-4.007888794E0,9.354773692E0
1.967091129E0,-1.738189697E0,7.805099487E0,-3.998321533E0,8.940215686E0
1.972126529E0,-1.838745117E0,7.331039429E0,-3.936065674E0,8.521604057E0
1.977131412E0,-1.953674316E0,6.842636108E0,-3.806777954E0,8.070320355E0
1.982166812E0,-2.039855957E0,6.382934570E0,-3.600875854E0,7.607179042E0
1.987202213E0,-2.035064697E0,5.966354370E0,-3.265686035E0,7.099547737E0
1.992237613E0,-1.991973877E0,5.583282471E0,-2.920928955E0,6.608542126E0
1.997242496E0,-1.881835938E0,5.243301392E0,-2.585739136E0,6.141625425E0
2.002277896E0,-1.685516357E0,4.984725952E0,-2.255340576E0,5.724947102E0
2.007313297E0,-1.402999878E0,4.788406372E0,-1.958450317E0,5.360295877E0
2.012348697E0,-1.048660278E0,4.726150513E0,-1.719039917E0,5.137244912E0
2.017353580E0,-6.607971191E-1,4.721359253E0,-1.584960938E0,5.023941401E0
2.022388980E0,-3.016662598E-1,4.817138672E0,-1.517929077E0,5.059637951E0
2.027424381E0,4.791259766E-3,5.018249512E0,-1.513137817E0,5.241415570E0
2.032459781E0,2.873077393E-1,5.315124512E0,-1.517929077E0,5.535088346E0
2.037464664E0,5.027770996E-1,5.707778931E0,-1.565811157E0,5.939973882E0
2.042500064E0,6.560058594E-1,6.196197510E0,-1.651992798E0,6.446106381E0
2.047535465E0,7.565612793E-1,6.746856689E0,-1.699890137E0,6.998720357E0
2.052570865E0,8.188171387E-1,7.393295288E0,-1.762130737E0,7.644369265E0
2.057575748E0,8.571166992E-1,8.106765747E0,-1.814804077E0,8.351515656E0
2.062611148E0,8.140258789E-1,8.896850586E0,-1.910568237E0,9.136019892E0
2.067646549E0,8.092346191E-1,9.744400024E0,-2.059020996E0,9.992385099E0
2.072651431E0,7.948760986E-1,1.061589050E1,-2.365478516E0,1.090524863E1
2.077686832E0,8.331756592E-1,1.150173950E1,-2.810791016E0,1.186948775E1
2.082722232E0,9.193725586E-1,1.229661560E1,-3.371032715E0,1.278342140E1
2.087757633E0,1.091751099E0,1.292869568E1,-3.859451294E0,1.353656000E1
2.092762515E0,1.273712158E0,1.330697632E1,-4.261672974E0,1.403067418E1
2.097797916E0,1.446090698E0,1.338359070E1,-4.491516113E0,1.419103221E1
2.102833316E0,1.517929077E0,1.318247986E1,-4.529830933E0,1.402145685E1
2.107868717E0,1.551437378E0,1.277546692E1,-4.347869873E0,1.358394219E1
2.112873599E0,1.503555298E0,1.224394226E1,-3.974380493E0,1.296034340E1
2.117909000E0,1.383850098E0,1.164540100E1,-3.476379395E0,1.223174637E1
2.122944400E0,1.273712158E0,1.106121826E1,-2.930496216E0,1.151350078E1
2.127979801E0,1.254562378E0,1.052491760E1,-2.370254517E0,1.086121189E1
2.132984683E0,1.177947998E0,1.007958984E1,-1.829162598E0,1.031171803E1
2.138020084E0,1.048660278E0,9.691726685E0,-1.359909058E0,9.842693084E0
2.143055484E0,9.433135986E-1,9.418792725E0,-1.034301758E0,9.522251680E0
2.148060367E0,8.619079590E-1,9.208099365E0,-8.044586182E-1,9.283271671E0
2.153095767E0,8.188171387E-1,9.093185425E0,-7.374114990E-1,9.159708423E0
2.158131168E0,7.326202393E-1,9.006988525E0,-7.757263184E-1,9.069968359E0
2.163166568E0,6.607971191E-1,8.949523926E0,-8.954315186E-1,9.018449364E0
2.168171451E0,6.464385986E-1,8.920791626E0,-1.072601318E0,9.008267296E0
2.173206851E0,6.272735596E-1,8.916000366E0,-1.230621338E0,9.022359089E0
2.178242252E0,6.033325195E-1,8.896850586E0,-1.331176758E0,9.016096275E0
2.183277652E0,5.698242188E-1,8.863342285E0,-1.379058838E0,8.988066499E0
2.188282535E0,5.315093994E-1,8.820236206E0,-1.374267578E0,8.942465004E0
2.193317935E0,5.075683594E-1,8.734054565E0,-1.297653198E0,8.844503299E0
2.198353336E0,4.453277588E-1,8.652648926E0,-1.187530518E0,8.745106001E0
2.203388736E0,4.213867188E-1,8.561660767E0,-1.058242798E0,8.637099031E0
2.208393619E0,3.878631592E-1,8.475479126E0,-8.906402588E-1,8.530968545E0
2.213429019E0,3.256072998E-1,8.389282227E0,-7.565612793E-1,8.429618103E0
2.218464420E0,2.202606201E-1,8.307876587E0,-6.560058594E-1,8.336646317E0
2.223469302E0,1.388702393E-1,8.245635986E0,-5.410919189E-1,8.264537387E0
2.228504703E0,4.788208008E-2,8.197753906E0,-4.501037598E-1,8.210240873E0
2.233540103E0,-2.873229980E-2,8.149856567E0,-4.261627197E-1,8.161041740E0
2.238575504E0,-1.149291992E-1,8.097183228E0,-4.261627197E-1,8.109204622E0
2.243580386E0,-1.867523193E-1,8.078033447E0,-4.596862793E-1,8.093257211E0
2.248615787E0,-2.346343994E-1,8.049301147E0,-4.884185791E-1,8.067518514E0
2.253651187E0,-2.585754395E-1,8.034942627E0,-5.410919189E-1,8.057291402E0
2.258656070E0,-2.920989990E-1,8.054092407E0,-6.129150391E-1,8.082659907E0
2.263691470E0,-2.968750000E-1,8.078033447E0,-7.086791992E-1,8.114492304E0
2.268726871E0,-3.256072998E-1,8.140289307E0,-8.140258789E-1,8.187366380E0
2.273762271E0,-3.256072998E-1,8.207321167E0,-8.954315186E-1,8.262441434E0
2.278767154E0,-3.303985596E-1,8.283935547E0,-9.672546387E-1,8.346755830E0
2.283802554E0,-3.639221191E-1,8.370132446E0,-1.010360718E0,8.438743109E0
2.288837955E0,-3.447723389E-1,8.470687866E0,-1.019927979E0,8.538833291E0
2.293873355E0,-3.256072998E-1,8.571243286E0,-9.911956787E-1,8.634506382E0
2.298878238E0,-2.681579590E-1,8.662216187E0,-9.145812988E-1,8.714491202E0
2.303913638E0,-1.915435791E-1,8.729263306E0,-8.379669189E-1,8.771483076E0
2.308949039E0,-1.388702393E-1,8.791503906E0,-7.278442383E-1,8.822674374E0
2.313953922E0,-5.746459961E-2,8.820236206E0,-6.416473389E-1,8.843731125E0
2.318989322E0,8.140563965E-2,8.844177246E0,-5.123596191E-1,8.859379799E0
2.324024722E0,2.298431396E-1,8.892059326E0,-3.687133789E-1,8.902667942E0
2.329060123E0,3.016662598E-1,8.906433105E0,-2.202606201E-1,8.914262052E0
2.334065006E0,4.405364990E-1,8.930374146E0,-9.097290039E-2,8.941696196E0
2.339100406E0,5.889739990E-1,8.978256226E0,7.182312012E-2,8.997840507E0
2.344135806E0,7.326202393E-1,9.016571045E0,1.963195801E-1,9.048415729E0
2.349171207E0,8.810729980E-1,9.040512085E0,3.160400391E-1,9.088840943E0
2.354176090E0,1.053451538E0,9.074020386E0,3.974304199E-1,9.143607441E0
2.359211490E0,1.182739258E0,9.083602905E0,4.644775391E-1,9.172047387E0
2.364246890E0,1.249771118E0,9.102752686E0,5.123596191E-1,9.202420697E0
2.369251773E0,1.240203857E0,9.107543945E0,5.410919189E-1,9.207510130E0
2.374287174E0,1.173156738E0,9.131484985E0,4.980010986E-1,9.219995654E0
2.379322574E0,1.096542358E0,9.165008545E0,4.644775391E-1,9.242052053E0
2.384357974E0,9.720458984E-1,9.241622925E0,3.639221191E-1,9.299726169E0
2.389362857E0,8.236083984E-1,9.370910645E0,2.442016602E-1,9.410203587E0
2.394398258E0,6.943206787E-1,9.552871704E0,8.619689941E-2,9.578458587E0
2.399433658E0,5.410919189E-1,9.773132324E0,-7.182312012E-2,9.788363216E0
2.404469058E0,4.309539795E-1,1.005085754E1,-2.298431396E-1,1.006271765E1
2.409473941E0,2.585754395E-1,1.034295654E1,-3.687133789E-1,1.035275620E1
2.414509342E0,1.532287598E-1,1.063024902E1,-4.788360596E-1,1.064213124E1
2.419544742E0,0.000000000E0,1.089840698E1,-5.937652588E-1,1.091456971E1
2.424580142E0,-1.819610596E-1,1.114739990E1,-6.560058594E-1,1.116816807E1
2.429585025E0,-3.495483398E-1,1.134373474E1,-7.517852783E-1,1.137399152E1
2.434620426E0,-5.267181396E-1,1.144906616E1,-8.236083984E-1,1.149073012E1
2.439655826E0,-6.224975586E-1,1.153526306E1,-8.714904785E-1,1.158487345E1
2.444660709E0,-6.991119385E-1,1.155441284E1,-8.523406982E-1,1.160688151E1
2.449696109E0,-7.422027588E-1,1.159272766E1,-7.230529785E-1,1.163894347E1
2.454731510E0,-7.517852783E-1,1.165019226E1,-5.123596191E-1,1.168566101E1
2.459766910E0,-7.613525391E-1,1.172680664E1,-2.968750000E-1,1.175524506E1
2.464771793E0,-6.703796387E-1,1.185130310E1,-8.140563965E-2,1.187052741E1
2.469807193E0,-6.655883789E-1,1.201409912E1,4.788208008E-2,1.203261727E1
2.474842593E0,-6.464385986E-1,1.215776062E1,5.267333984E-2,1.217504828E1
2.479877994E0,-6.464385986E-1,1.225831604E1,-6.225585938E-2,1.227550695E1
2.484882877E0,-3.543395996E-1,1.234928894E1,-2.394256592E-1,1.235669125E1
2.489918277E0,-4.791259766E-3,1.244506836E1,-4.453277588E-1,1.245303442E1
2.494953677E0,3.495483398E-1,1.254083252E1,-6.751708984E-1,1.256385769E1
2.499958560E0,5.937652588E-1,1.268447876E1,-9.145812988E-1,1.273126143E1
2.504993961E0,4.165954590E-1,1.278982544E1,-1.407791138E0,1.287381305E1
2.510029361E0,1.149291992E-1,1.280418396E1,-2.006347656E0,1.296093232E1
2.515064761E0,-1.867523193E-1,1.276588440E1,-2.475601196E0,1.300504834E1
2.520069644E0,-2.059020996E-1,1.264617920E1,-2.767700195E0,1.294713900E1
2.525105045E0,-2.681579590E-1,1.248815918E1,-2.844314575E0,1.281078272E1
2.530140445E0,-3.303985596E-1,1.233493042E1,-2.758117676E0,1.264384770E1
2.535145328E0,-5.698242188E-1,1.218170166E1,-2.705444336E0,1.249151648E1
2.540180728E0,-7.613525391E-1,1.199494934E1,-2.762908936E0,1.233256393E1
2.545216129E0,-9.481048584E-1,1.182736206E1,-2.920928955E0,1.221954263E1
2.550251529E0,-1.139633179E0,1.169328308E1,-3.189071655E0,1.217381662E1
2.555256412E0,-1.067810059E0,1.161666870E1,-3.529052734E0,1.218775710E1
2.560291812E0,-8.666992188E-1,1.155920410E1,-3.888183594E0,1.222637880E1
2.565327213E0,-5.267181396E-1,1.160708618E1,-4.175491333E0,1.234652216E1
2.570362613E0,-3.160400391E-1,1.169328308E1,-4.338287354E0,1.247611669E1
2.575367496E0,-7.661437988E-2,1.180342102E1,-4.381393433E0,1.259060070E1
2.580402896E0,2.585754395E-1,1.196142578E1,-4.347869873E0,1.272975021E1
2.585438297E0,4.884185791E-1,1.206677246E1,-4.371810913E0,1.284360857E1
2.590443179E0,7.134704590E-1,1.211465454E1,-4.424484253E0,1.291704129E1
2.595478580E0,9.241638184E-1,1.205720520E1,-4.534622192E0,1.291483931E1
2.600513980E0,1.125274658E0,1.186566162E1,-4.611236572E0,1.277981500E1
2.605549381E0,1.335968018E0,1.159272766E1,-4.730941772E0,1.259197980E1
2.610554263E0,1.417373657E0,1.118092346E1,-4.788406372E0,1.224544132E1
2.615589664E0,1.398208618E0,1.068292236E1,-4.750091553E0,1.177468417E1
2.620625064E0,1.393432617E0,1.013705444E1,-4.606445312E0,1.122144668E1
2.625629947E0,1.369476318E0,9.567230225E0,-4.381393433E0,1.061150168E1
2.630665347E0,1.321594238E0,8.959106445E0,-4.041412354E0,9.916915520E0
2.635700748E0,1.273712158E0,8.355758667E0,-3.677490234E0,9.217645035E0
2.640736148E0,1.211471558E0,7.742843628E0,-3.280059814E0,8.495768545E0
2.645741031E0,1.177947998E0,7.149093628E0,-2.877838135E0,7.796092195E0
2.650776431E0,1.096542358E0,6.560119629E0,-2.509124756E0,7.108676510E0
2.655811832E0,9.864044189E-1,6.033386230E0,-2.178726196E0,6.490114862E0
2.660847232E0,8.666992188E-1,5.525817871E0,-1.934509277E0,5.918458991E0
2.665852115E0,6.703796387E-1,5.070922852E0,-1.704666138E0,5.391618873E0
2.670887515E0,4.548950195E-1,4.673477173E0,-1.532287598E0,4.939253349E0
2.675922916E0,2.250518799E-1,4.343078613E0,-1.412582397E0,4.572567027E0
2.680927799E0,9.582519531E-3,4.089294434E0,-1.288085938E0,4.287375208E0
2.685963199E0,-1.675872803E-1,3.931274414E0,-1.177947998E0,4.107379396E0
2.690998599E0,-3.639221191E-1,3.892974854E0,-1.067810059E0,4.053135927E0
2.696034000E0,-4.836273193E-1,3.974380493E0,-9.337310791E-1,4.111137241E0
2.701038883E0,-5.315093994E-1,4.223373413E0,-8.427581787E-1,4.339311763E0
2.706074283E0,-5.793914795E-1,4.592071533E0,-7.709350586E-1,4.692244273E0
2.711109683E0,-5.889739990E-1,5.085281372E0,-6.991119385E-1,5.166791510E0
2.716145084E0,-5.746154785E-1,5.698196411E0,-6.751708984E-1,5.766756543E0
2.721149967E0,-5.219421387E-1,6.435607910E0,-6.991119385E-1,6.494476905E0
2.726185367E0,-4.357452393E-1,7.283157349E0,-7.565612793E-1,7.335300938E0
2.731220767E0,-3.495483398E-1,8.207321167E0,-8.619079590E-1,8.259854122E0
2.736225650E0,-2.729339600E-1,9.212890625E0,-1.034301758E0,9.274784458E0
2.741261051E0,-2.202606201E-1,1.023281860E1,-1.302444458E0,1.031772518E1
2.746296451E0,-2.011108398E-1,1.122401428E1,-1.742980957E0,1.136032239E1
2.751331851E0,-2.968750000E-1,1.213381958E1,-2.336746216E0,1.236034365E1
2.756336734E0,-3.687133789E-1,1.294784546E1,-3.059783936E0,1.330958036E1
2.761372135E0,-3.495483398E-1,1.366610718E1,-3.816360474E0,1.419328280E1
2.766407535E0,-3.351898193E-1,1.417846680E1,-4.481948853E0,1.487377351E1
2.771442935E0,-2.729339600E-1,1.439393616E1,-4.989517212E0,1.523663917E1
2.776447818E0,-2.394256592E-1,1.428381348E1,-5.243301392E0,1.521764967E1
2.781483218E0,-1.915435791E-1,1.386721802E1,-5.252883911E0,1.483001058E1
2.786518619E0,-1.628112793E-1,1.333570862E1,-4.984725952E0,1.423780618E1
2.791554019E0,-9.576416016E-2,1.274673462E1,-4.477157593E0,1.351049053E1
2.796558902E0,-8.140563965E-2,1.212902832E1,-3.878601074E0,1.273434337E1
2.801594302E0,-8.140563965E-2,1.151611328E1,-3.294418335E0,1.197834230E1
2.806629703E0,-1.005554199E-1,1.093670654E1,-2.724594116E0,1.127142735E1
2.811634586E0,-4.788208008E-2,1.039083862E1,-2.226608276E0,1.062683417E1
2.816669986E0,-1.914978027E-2,9.902420044E0,-1.786071777E0,1.006222350E1
2.821705386E0,0.000000000E0,9.471466064E0,-1.446090698E0,9.581223707E0
2.826740787E0,3.352355957E-2,9.093185425E0,-1.240203857E0,9.177431591E0
2.831745670E0,5.746459961E-2,8.772354126E0,-1.067810059E0,8.837291294E0
2.836781070E0,1.005554199E-1,8.489837646E0,-9.193725586E-1,8.540064435E0
2.841816470E0,1.244964600E-1,8.250411987E0,-7.948760986E-1,8.289549164E0
2.846851871E0,1.197052002E-1,8.025360107E0,-6.751708984E-1,8.054600544E0
2.851856754E0,1.532287598E-1,7.824249268E0,-5.650329590E-1,7.846121201E0
2.856892154E0,1.675872803E-1,7.632720947E0,-4.836273193E-1,7.649863394E0
2.861927554E0,2.011108398E-1,7.474700928E0,-4.070129395E-1,7.488475083E0
2.866962955E0,2.681579590E-1,7.359771729E0,-3.064575195E-1,7.371028748E0
2.871967838E0,3.303985596E-1,7.254425049E0,-2.059020996E-1,7.264863500E0
2.877003238E0,3.926544189E-1,7.192184448E0,-1.244964600E-1,7.203970711E0
2.882038638E0,3.878631592E-1,7.149093628E0,-8.140563965E-2,7.160070140E0
2.887043521E0,4.118041992E-1,7.134719849E0,-2.873229980E-2,7.146652053E0
2.892078922E0,4.932098389E-1,7.153869629E0,-9.582519531E-3,7.170857580E0
2.897114322E0,4.884185791E-1,7.216125488E0,-1.914978027E-2,7.232661093E0
2.902149722E0,5.027770996E-1,7.297531128E0,-2.873229980E-2,7.314886938E0
2.907154605E0,4.980010986E-1,7.393295288E0,-1.292877197E-1,7.411176400E0
2.912190006E0,5.075683594E-1,7.513000488E0,-2.346343994E-1,7.533780942E0
2.917225406E0,5.027770996E-1,7.661453247E0,-3.974304199E-1,7.688211860E0
2.922252225E0,5.171508789E-1,7.814682007E0,-5.171508789E-1,7.848830800E0
2.927257108E0,5.458831787E-1,7.987060547E0,-6.799468994E-1,8.034516315E0
2.932292509E0,5.506591797E-1,8.149856567E0,-8.475494385E-1,8.212291255E0
2.937327909E0,5.793914795E-1,8.331817627E0,-9.911956787E-1,8.410549823E0
2.942332792E0,6.177062988E-1,8.499420166E0,-1.115692139E0,8.594560674E0
2.947368192E0,6.177062988E-1,8.671798706E0,-1.187530518E0,8.774501843E0
2.952403593E0,6.607971191E-1,8.848968506E0,-1.268920898E0,8.963875094E0
2.957438993E0,6.464385986E-1,9.006988525E0,-1.345535278E0,9.129851606E0
2.962443876E0,6.416473389E-1,9.145843506E0,-1.369476318E0,9.270039381E0
2.967479276E0,6.033325195E-1,9.284713745E0,-1.398208618E0,9.408767549E0
2.972514677E0,5.650329590E-1,9.375701904E0,-1.383850098E0,9.494108149E0
2.977550077E0,5.171508789E-1,9.447525024E0,-1.316818237E0,9.552862628E0
2.982554960E0,4.884185791E-1,9.524139404E0,-1.225830078E0,9.615115365E0
2.987590360E0,4.548950195E-1,9.548080444E0,-1.125274658E0,9.624916244E0
2.992625761E0,3.878631592E-1,9.595962524E0,-9.576873779E-1,9.651429931E0
2.997661161E0,3.495483398E-1,9.629486084E0,-8.236083984E-1,9.670962572E0
3.002666044E0,2.729339600E-1,9.662994385E0,-6.799468994E-1,9.690731717E0
3.007701444E0,1.819610596E-1,9.720458984E0,-5.171508789E-1,9.735906621E0
3.012736845E0,1.436462402E-1,9.777923584E0,-3.830718994E-1,9.786478832E0
3.017741727E0,9.576416016E-2,9.840164185E0,-2.633666992E-1,9.844153797E0
3.022777128E0,3.352355957E-2,9.916778564E0,-1.771697998E-1,9.918417720E0
3.027812528E0,2.394104004E-2,9.983825684E0,-1.053466797E-1,9.984410167E0
3.032847929E0,-2.873229980E-2,1.007479858E1,-6.703186035E-2,1.007506255E1
3.037852811E0,-8.140563965E-2,1.014184570E1,-9.582519531E-3,1.014217693E1
3.042888212E0,-7.661437988E-2,1.024717712E1,4.791259766E-3,1.024746465E1
3.047923612E0,-3.831481934E-2,1.033816528E1,-9.582519531E-3,1.033824072E1
3.052959012E0,8.619689941E-2,1.042913818E1,-6.225585938E-2,1.042968019E1
3.057963895E0,2.873077393E-1,1.053927612E1,-2.011108398E-1,1.054510941E1
3.062999296E0,4.261627197E-1,1.061589050E1,-3.399810791E-1,1.062987925E1
3.068034696E0,5.985565186E-1,1.068771362E1,-4.548950195E-1,1.071412254E1
3.073039579E0,8.906402588E-1,1.076432800E1,-5.985565186E-1,1.081768309E1
3.078074979E0,1.091751099E0,1.083615112E1,-6.607971191E-1,1.091103774E1
3.083110380E0,1.177947998E0,1.086967468E1,-7.182617188E-1,1.095688318E1
3.088145780E0,1.283294678E0,1.090798950E1,-7.805023193E-1,1.101091568E1
3.093150663E0,1.326385498E0,1.092713928E1,-7.709350586E-1,1.103431068E1
3.098186063E0,1.364700317E0,1.095587158E1,-7.469940186E-1,1.106578190E1
3.103221464E0,1.350326538E0,1.097023010E1,-6.991119385E-1,1.107511119E1
3.108256864E0,1.307235718E0,1.098937988E1,-6.512298584E-1,1.108600179E1
3.113261747E0,1.335968018E0,1.100854492E1,-5.793914795E-1,1.110443904E1
3.118297147E0,1.302444458E0,1.101811218E1,-5.554504395E-1,1.110872103E1
3.123332548E0,1.316818237E0,1.105163574E1,-5.363006592E-1,1.114272324E1
3.128367948E0,1.230621338E0,1.105642700E1,-4.980010986E-1,1.113584357E1
3.133372831E0,1.264144897E0,1.111389160E1,-5.027770996E-1,1.119684927E1
3.138408231E0,1.216247559E0,1.109472656E1,-5.123596191E-1,1.117294625E1
3.143443632E0,1.197097778E0,1.103248596E1,-6.416473389E-1,1.111577712E1
3.148448514E0,1.115692139E0,1.097023010E1,-8.571166992E-1,1.106007986E1
3.153483915E0,1.048660278E0,1.091755676E1,-1.063018799E0,1.101919884E1
3.158519315E0,1.149215698E0,1.096066284E1,-1.177947998E0,1.108351876E1
3.163554716E0,1.345535278E0,1.112345886E1,-1.096542358E0,1.125807299E1
3.168559598E0,1.350326538E0,1.121922302E1,-1.067810059E0,1.135053150E1
3.173594999E0,1.345535278E0,1.125274658E1,-1.134857178E0,1.138958610E1
3.178630399E0,1.259353638E0,1.121922302E1,-1.273712158E0,1.136130624E1
3.183665800E0,1.297653198E0,1.122880554E1,-1.345535278E0,1.138334059E1
3.188670682E0,1.508346558E0,1.132936096E1,-1.388641357E0,1.151337717E1
3.193706083E0,1.833953857E0,1.151611328E1,-1.532287598E0,1.176146917E1
3.198741483E0,2.245758057E0,1.176510620E1,-1.800445557E0,1.211209137E1
3.203776884E0,2.734176636E0,1.206677246E1,-2.212249756E0,1.256888096E1
3.208781766E0,3.155563354E0,1.240196228E1,-2.777267456E0,1.309501672E1
3.213817167E0,3.500320435E0,1.274194336E1,-3.414138794E0,1.364791953E1
3.218852567E0,3.658340454E0,1.310107422E1,-4.070144653E0,1.419815756E1
3.223887968E0,3.581726074E0,1.340753174E1,-4.678268433E0,1.464502866E1
3.228892850E0,3.308792114E0,1.358949280E1,-5.171478271E0,1.491196189E1
3.233928251E0,2.906555176E0,1.370440674E1,-5.521026611E0,1.505790696E1
3.238963651E0,2.408569336E0,1.378102112E1,-5.635955811E0,1.508249804E1
3.243968534E0,1.733398438E0,1.367089844E1,-5.688629150E0,1.490834115E1
3.249003934E0,1.063018799E0,1.340274048E1,-5.674255371E0,1.459317085E1
3.254039335E0,3.734893799E-1,1.302925110E1,-5.564117432E0,1.417251852E1
